system:index,NDVI,date,.geo
20241222T054241_20241222T054239_T43REQ_27_0,0.5610847,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20241222T054241_20241222T054239_T43REQ_28_0,0.39505523,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20241222T054241_20241222T054239_T43REQ_29_0,0.24293785,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20241222T054241_20241222T054239_T43REQ_30_0,0.6426567,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20241222T054241_20241222T054239_T43REQ_31_0,0.39150944,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20241222T054241_20241222T054239_T43REQ_32_0,0.5443182,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20241222T054241_20241222T054239_T43REQ_33_0,0.24100156,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20241222T054241_20241222T054239_T43REQ_34_0,0.5107675,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20241222T054241_20241222T054239_T43REQ_35_0,0.23394132,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20241222T054241_20241222T054239_T43REQ_36_0,0.21608832,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20241222T054241_20241222T054239_T43REQ_37_0,0.6204766,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20241222T054241_20241222T054239_T43REQ_38_0,0.27653998,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20241222T054241_20241222T054239_T43REQ_39_0,0.24903226,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20241222T054241_20241222T054239_T43REQ_40_0,0.21485798,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20241222T054241_20241222T054239_T43REQ_41_0,0.5696347,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20241222T054241_20241222T054239_T43REQ_42_0,0.70234114,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20241222T054241_20241222T054239_T43REQ_43_0,0.2243346,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20241222T054241_20241222T054239_T43REQ_44_0,0.70508057,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20241222T054241_20241222T054239_T43REQ_45_0,0.55723345,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20241222T054241_20241222T054239_T43REQ_46_0,0.45328718,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20241222T054241_20241222T054239_T43REQ_47_0,0.43038705,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20241222T054241_20241222T054239_T43REQ_48_0,0.6242069,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20241222T054241_20241222T054239_T43REQ_49_0,0.1812709,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20241222T054241_20241222T054239_T43REQ_50_0,0.5842185,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20241222T054241_20241222T054239_T43REQ_51_0,0.5254937,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20241222T054241_20241222T054239_T43REQ_52_0,0.36421725,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20241222T054241_20241222T054239_T43REQ_53_0,0.25106713,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20241222T054241_20241222T054239_T43REQ_54_0,0.1858156,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20241222T054241_20241222T054239_T43REQ_55_0,0.51724136,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20241222T054241_20241222T054239_T43REQ_56_0,0.28553137,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20241222T054241_20241222T054239_T43REQ_57_0,0.5780409,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20241222T054241_20241222T054239_T43REQ_58_0,0.30605564,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20241222T054241_20241222T054239_T43REQ_59_0,0.1768034,2024-12-22,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20250126T054019_20250126T054157_T43REQ_0_0,0.85135883,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20250126T054019_20250126T054157_T43REQ_1_0,0.8688147,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250126T054019_20250126T054157_T43REQ_2_0,0.8527273,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20250126T054019_20250126T054157_T43REQ_3_0,0.84875447,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20250126T054019_20250126T054157_T43REQ_4_0,0.4960854,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250126T054019_20250126T054157_T43REQ_5_0,0.848087,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250126T054019_20250126T054157_T43REQ_6_0,0.60422784,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250126T054019_20250126T054157_T43REQ_7_0,0.87883323,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250126T054019_20250126T054157_T43REQ_8_0,0.57577306,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250126T054019_20250126T054157_T43REQ_9_0,0.8688147,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250126T054019_20250126T054157_T43REQ_10_0,0.87310344,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250126T054019_20250126T054157_T43REQ_11_0,0.8743924,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250126T054019_20250126T054157_T43REQ_12_0,0.846714,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250126T054019_20250126T054157_T43REQ_13_0,0.8559135,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250126T054019_20250126T054157_T43REQ_14_0,0.8607873,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250126T054019_20250126T054157_T43REQ_15_0,0.4007268,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20250126T054019_20250126T054157_T43REQ_16_0,0.80619055,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20250126T054019_20250126T054157_T43REQ_17_0,0.8805507,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20250126T054019_20250126T054157_T43REQ_18_0,0.42690814,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20250126T054019_20250126T054157_T43REQ_19_0,0.8683274,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20250126T054019_20250126T054157_T43REQ_20_0,0.8480374,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20250126T054019_20250126T054157_T43REQ_21_0,0.45231608,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20250126T054019_20250126T054157_T43REQ_22_0,0.86321694,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20250126T054019_20250126T054157_T43REQ_23_0,0.44429708,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20250126T054019_20250126T054157_T43REQ_24_0,0.5201032,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20250126T054019_20250126T054157_T43REQ_25_0,0.8191896,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20250126T054019_20250126T054157_T43REQ_26_0,0.8660137,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20250126T054019_20250126T054157_T43REQ_27_0,0.8370229,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20250126T054019_20250126T054157_T43REQ_28_0,0.69366974,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20250126T054019_20250126T054157_T43REQ_29_0,0.42570534,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20250126T054019_20250126T054157_T43REQ_30_0,0.86638975,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20250126T054019_20250126T054157_T43REQ_31_0,0.84459597,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20250126T054019_20250126T054157_T43REQ_32_0,0.8646489,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20250126T054019_20250126T054157_T43REQ_33_0,0.5150259,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20250126T054019_20250126T054157_T43REQ_34_0,0.8131461,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20250126T054019_20250126T054157_T43REQ_35_0,0.4830934,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20250126T054019_20250126T054157_T43REQ_36_0,0.44326583,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20250126T054019_20250126T054157_T43REQ_37_0,0.7192436,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20250126T054019_20250126T054157_T43REQ_38_0,0.77832377,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20250126T054019_20250126T054157_T43REQ_39_0,0.7822222,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20250126T054019_20250126T054157_T43REQ_40_0,0.47166187,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20250126T054019_20250126T054157_T43REQ_41_0,0.8500827,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20250126T054019_20250126T054157_T43REQ_42_0,0.820155,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20250126T054019_20250126T054157_T43REQ_43_0,0.6965879,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20250126T054019_20250126T054157_T43REQ_44_0,0.8049728,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20250126T054019_20250126T054157_T43REQ_45_0,0.8494537,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20250126T054019_20250126T054157_T43REQ_46_0,0.7794086,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20250126T054019_20250126T054157_T43REQ_47_0,0.87234044,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20250126T054019_20250126T054157_T43REQ_48_0,0.85532534,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20250126T054019_20250126T054157_T43REQ_49_0,0.5008308,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20250126T054019_20250126T054157_T43REQ_50_0,0.80085653,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20250126T054019_20250126T054157_T43REQ_51_0,0.832342,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20250126T054019_20250126T054157_T43REQ_52_0,0.6828278,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20250126T054019_20250126T054157_T43REQ_53_0,0.43753922,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20250126T054019_20250126T054157_T43REQ_54_0,0.548449,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20250126T054019_20250126T054157_T43REQ_55_0,0.81001383,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20250126T054019_20250126T054157_T43REQ_56_0,0.8185525,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20250126T054019_20250126T054157_T43REQ_57_0,0.8717269,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20250126T054019_20250126T054157_T43REQ_58_0,0.69979054,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20250126T054019_20250126T054157_T43REQ_59_0,0.42032966,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20250131T054121_20250131T054332_T43REQ_0_0,0.50672644,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20250131T054121_20250131T054332_T43REQ_1_0,0.53194886,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250131T054121_20250131T054332_T43REQ_2_0,0.519969,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20250131T054121_20250131T054332_T43REQ_3_0,0.5074744,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20250131T054121_20250131T054332_T43REQ_4_0,0.31971398,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250131T054121_20250131T054332_T43REQ_5_0,0.51111114,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250131T054121_20250131T054332_T43REQ_6_0,0.3580247,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250131T054121_20250131T054332_T43REQ_7_0,0.5395403,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250131T054121_20250131T054332_T43REQ_8_0,0.4081448,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250131T054121_20250131T054332_T43REQ_9_0,0.53194886,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250131T054121_20250131T054332_T43REQ_10_0,0.531162,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250131T054121_20250131T054332_T43REQ_11_0,0.5355148,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250131T054121_20250131T054332_T43REQ_12_0,0.5229215,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250131T054121_20250131T054332_T43REQ_13_0,0.49701077,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250131T054121_20250131T054332_T43REQ_14_0,0.5135135,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250131T054121_20250131T054332_T43REQ_15_0,0.3031075,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20250131T054121_20250131T054332_T43REQ_16_0,0.4299865,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20250131T054121_20250131T054332_T43REQ_17_0,0.536,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20250131T054121_20250131T054332_T43REQ_18_0,0.3063063,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20250131T054121_20250131T054332_T43REQ_19_0,0.5239567,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
