system:index,NDWI,date,.geo
20250126T054019_20250126T054157_T43REQ_4_0,-0.41644204,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250126T054019_20250126T054157_T43REQ_5_0,-0.7230285,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250126T054019_20250126T054157_T43REQ_6_0,-0.53224903,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250126T054019_20250126T054157_T43REQ_7_0,-0.77683467,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250126T054019_20250126T054157_T43REQ_8_0,-0.53650635,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250126T054019_20250126T054157_T43REQ_9_0,-0.76521736,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250126T054019_20250126T054157_T43REQ_10_0,-0.76363635,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250126T054019_20250126T054157_T43REQ_11_0,-0.7701065,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250126T054019_20250126T054157_T43REQ_12_0,-0.70947087,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250126T054019_20250126T054157_T43REQ_13_0,-0.72283113,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250126T054019_20250126T054157_T43REQ_14_0,-0.72822845,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250126T054019_20250126T054157_T43REQ_15_0,-0.37394685,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20250126T054019_20250126T054157_T43REQ_16_0,-0.69347495,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20250126T054019_20250126T054157_T43REQ_17_0,-0.77716696,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20250126T054019_20250126T054157_T43REQ_18_0,-0.37616968,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20250126T054019_20250126T054157_T43REQ_19_0,-0.7366854,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20250126T054019_20250126T054157_T43REQ_20_0,-0.7326131,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20250126T054019_20250126T054157_T43REQ_21_0,-0.4017094,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20250126T054019_20250126T054157_T43REQ_22_0,-0.7304655,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20250126T054019_20250126T054157_T43REQ_23_0,-0.38549617,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20250126T054019_20250126T054157_T43REQ_24_0,-0.5453552,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20250126T054019_20250126T054157_T43REQ_25_0,-0.69449884,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20250126T054019_20250126T054157_T43REQ_26_0,-0.75983745,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20250126T054019_20250126T054157_T43REQ_27_0,-0.69322777,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20250126T054019_20250126T054157_T43REQ_28_0,-0.6343443,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20250126T054019_20250126T054157_T43REQ_29_0,-0.39466423,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20250126T054019_20250126T054157_T43REQ_30_0,-0.7430095,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20250126T054019_20250126T054157_T43REQ_31_0,-0.7389441,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20250126T054019_20250126T054157_T43REQ_32_0,-0.7348521,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20250126T054019_20250126T054157_T43REQ_33_0,-0.44276315,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20250126T054019_20250126T054157_T43REQ_34_0,-0.6877269,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20250126T054019_20250126T054157_T43REQ_35_0,-0.40858504,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20250126T054019_20250126T054157_T43REQ_36_0,-0.39397702,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20250126T054019_20250126T054157_T43REQ_37_0,-0.60199004,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20250126T054019_20250126T054157_T43REQ_38_0,-0.66726387,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20250126T054019_20250126T054157_T43REQ_39_0,-0.66433203,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20250126T054019_20250126T054157_T43REQ_40_0,-0.44710326,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20250126T054019_20250126T054157_T43REQ_41_0,-0.72431505,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20250126T054019_20250126T054157_T43REQ_42_0,-0.65877783,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20250126T054019_20250126T054157_T43REQ_43_0,-0.6339737,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20250126T054019_20250126T054157_T43REQ_44_0,-0.6545584,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20250126T054019_20250126T054157_T43REQ_45_0,-0.7074538,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20250126T054019_20250126T054157_T43REQ_46_0,-0.6674757,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20250126T054019_20250126T054157_T43REQ_47_0,-0.7577215,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20250126T054019_20250126T054157_T43REQ_48_0,-0.7387157,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20250126T054019_20250126T054157_T43REQ_49_0,-0.45302445,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20250126T054019_20250126T054157_T43REQ_50_0,-0.68977296,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20250126T054019_20250126T054157_T43REQ_51_0,-0.709381,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20250126T054019_20250126T054157_T43REQ_52_0,-0.58515185,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20250126T054019_20250126T054157_T43REQ_53_0,-0.41096735,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20250126T054019_20250126T054157_T43REQ_54_0,-0.47847328,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20250126T054019_20250126T054157_T43REQ_55_0,-0.68932396,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20250126T054019_20250126T054157_T43REQ_56_0,-0.70026207,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
20250126T054019_20250126T054157_T43REQ_57_0,-0.73327196,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904668952047,31.39987566695371]}"
20250126T054019_20250126T054157_T43REQ_58_0,-0.6581158,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031118951826,31.40041317762068]}"
20250126T054019_20250126T054157_T43REQ_59_0,-0.38978493,2025-01-26,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020898664444,31.401135294030116]}"
20250131T054121_20250131T054332_T43REQ_0_0,-0.41338432,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38831297115634,31.400509471086675]}"
20250131T054121_20250131T054332_T43REQ_1_0,-0.45413193,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250131T054121_20250131T054332_T43REQ_2_0,-0.4390602,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852000455684,31.39969681272711]}"
20250131T054121_20250131T054332_T43REQ_3_0,-0.421365,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904743378889,31.400056116055488]}"
20250131T054121_20250131T054332_T43REQ_4_0,-0.25558794,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38988558564554,31.39924153880646]}"
20250131T054121_20250131T054332_T43REQ_5_0,-0.41398865,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38767738689063,31.399428686334442]}"
20250131T054121_20250131T054332_T43REQ_6_0,-0.2983947,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38999711495343,31.400775036068804]}"
20250131T054121_20250131T054332_T43REQ_7_0,-0.4664193,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947265851037,31.40113753302947]}"
20250131T054121_20250131T054332_T43REQ_8_0,-0.3565824,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009931909163,31.400052919777625]}"
20250131T054121_20250131T054332_T43REQ_9_0,-0.45413193,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38957710293414,31.400956764371404]}"
20250131T054121_20250131T054332_T43REQ_10_0,-0.45900384,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936858615111,31.401408526128385]}"
20250131T054121_20250131T054332_T43REQ_11_0,-0.4559213,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38947154084269,31.40086685943431]}"
20250131T054121_20250131T054332_T43REQ_12_0,-0.42753094,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915150562475,31.399785123164843]}"
20250131T054121_20250131T054332_T43REQ_13_0,-0.42218855,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38788479451281,31.398706253420798]}"
20250131T054121_20250131T054332_T43REQ_14_0,-0.43589744,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38894150118222,31.399875986104615]}"
20250131T054121_20250131T054332_T43REQ_15_0,-0.24598148,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39009521463133,31.399060449778577]}"
20250131T054121_20250131T054332_T43REQ_16_0,-0.37192225,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38820852478413,31.40069023874324]}"
20250131T054121_20250131T054332_T43REQ_17_0,-0.46676853,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3897900920429,31.40158769659236]}"
20250131T054121_20250131T054332_T43REQ_18_0,-0.25480768,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051969962223,31.399961414315648]}"
20250131T054121_20250131T054332_T43REQ_19_0,-0.4489346,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3884140733637,31.39951668231881]}"
20250131T054121_20250131T054332_T43REQ_20_0,-0.42465752,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799109488168,31.39897660888161]}"
20250131T054121_20250131T054332_T43REQ_21_0,-0.24658181,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3910452676292,31.39986958669011]}"
20250131T054121_20250131T054332_T43REQ_22_0,-0.42857143,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38756960406478,31.398797432306885]}"
20250131T054121_20250131T054332_T43REQ_23_0,-0.24647544,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041413776552,31.39987151013896]}"
20250131T054121_20250131T054332_T43REQ_24_0,-0.36478516,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3908423682083,31.401674718590012]}"
20250131T054121_20250131T054332_T43REQ_25_0,-0.4128655,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936411671793,31.400325831711246]}"
20250131T054121_20250131T054332_T43REQ_26_0,-0.45232648,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905078307947,31.40086813695037]}"
20250131T054121_20250131T054332_T43REQ_27_0,-0.40992576,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38967819225192,31.399963974780853]}"
20250131T054121_20250131T054332_T43REQ_28_0,-0.3893192,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3899941305689,31.400053239793753]}"
20250131T054121_20250131T054332_T43REQ_29_0,-0.24092409,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39051895254012,31.399780965242865]}"
20250131T054121_20250131T054332_T43REQ_30_0,-0.45441493,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38862333408767,31.399245371111665]}"
20250131T054121_20250131T054332_T43REQ_31_0,-0.43434343,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38905041092939,31.400777912411584]}"
20250131T054121_20250131T054332_T43REQ_32_0,-0.44668588,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38852186270844,31.400147935512823]}"
20250131T054121_20250131T054332_T43REQ_33_0,-0.2789448,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031006947612,31.400142504021936]}"
20250131T054121_20250131T054332_T43REQ_34_0,-0.4130351,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38946967809672,31.400415736750187]}"
20250131T054121_20250131T054332_T43REQ_35_0,-0.26086956,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39062264620613,31.39941974664227]}"
20250131T054121_20250131T054332_T43REQ_36_0,-0.24050634,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39041264401716,31.39951061197867]}"
20250131T054121_20250131T054332_T43REQ_37_0,-0.36976942,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38799851741051,31.40078110014943]}"
20250131T054121_20250131T054332_T43REQ_38_0,-0.36275375,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39115120422673,31.400049714869933]}"
20250131T054121_20250131T054332_T43REQ_39_0,-0.37027264,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39104676381905,31.400230484802897]}"
20250131T054121_20250131T054332_T43REQ_40_0,-0.29778197,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39031044282181,31.400232728556134]}"
20250131T054121_20250131T054332_T43REQ_41_0,-0.44163203,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3873610822893,31.3992491909903]}"
20250131T054121_20250131T054332_T43REQ_42_0,-0.40126383,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3876822076431,31.400601605677377]}"
20250131T054121_20250131T054332_T43REQ_43_0,-0.34467715,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38956965015565,31.39915227349165]}"
20250131T054121_20250131T054332_T43REQ_44_0,-0.39000395,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38726033967477,31.40033220362269]}"
20250131T054121_20250131T054332_T43REQ_45_0,-0.42783314,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38883594091182,31.39978608061416]}"
20250131T054121_20250131T054332_T43REQ_46_0,-0.40570524,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38873484289127,31.400778869639097]}"
20250131T054121_20250131T054332_T43REQ_47_0,-0.46539196,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38936784122885,31.40122807707162]}"
20250131T054121_20250131T054332_T43REQ_48_0,-0.4290976,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38851851806561,31.399335914475586]}"
20250131T054121_20250131T054332_T43REQ_49_0,-0.31557187,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.3902097331732,31.401315743071414]}"
20250131T054121_20250131T054332_T43REQ_50_0,-0.41398865,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915113339412,31.39969489861189]}"
20250131T054121_20250131T054332_T43REQ_51_0,-0.4298993,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38904929448915,31.40050723878762]}"
20250131T054121_20250131T054332_T43REQ_52_0,-0.38505983,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39020562734798,31.40032327328115]}"
20250131T054121_20250131T054332_T43REQ_53_0,-0.23614345,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39135970950815,31.399597950212858]}"
20250131T054121_20250131T054332_T43REQ_54_0,-0.34144145,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39010417007896,31.401225838668502]}"
20250131T054121_20250131T054332_T43REQ_55_0,-0.41074932,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38915448353002,31.40050691954255]}"
20250131T054121_20250131T054332_T43REQ_56_0,-0.38209984,2025-01-31,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39136195558372,31.400139297376985]}"
